#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
50 10800 172800 
3 
   71.6438   6.470007  -0.891402  -0.001257    0.00000   +9.38183480E-09   -1.29711949E-05
  119.9848   6.518723  -0.844534  -0.001945    0.00000   +9.88883644E-09   -1.38270718E-05
  180.4071   6.603817  -0.780811  -0.002772    0.00000   +1.02715942E-08   -1.44988008E-05
  253.2439   6.720373  -0.686670  -0.003759    0.00000   +1.05653424E-08   -1.51347030E-05
  338.8432   6.829074  -0.593307  -0.004918    0.00000   +1.07649939E-08   -1.57657855E-05
  437.5529   6.971718  -0.486329  -0.006251    0.00000   +1.08136064E-08   -1.64510335E-05
  549.7112   7.116150  -0.360511  -0.007736    0.00000   +1.01231814E-08   -1.67170421E-05
  675.6624   7.256402  -0.244006  -0.009329    0.00000   +5.88783309E-09   -1.44560456E-05
  815.7755   7.303550  -0.206227  -0.010052    0.00000   -2.88955642E-08   +5.46044002E-06
  970.5827   7.163196  -0.402304  -0.007609    0.00000   -5.57909851E-08   +4.58351670E-05
 1140.4797   6.898079  -0.826866  -0.004827    0.00000   -5.16964076E-08   +5.66005668E-05
 1325.5225   6.719927  -1.178627  -0.002313    0.00000   -4.16911554E-08   +2.06932274E-05
 1525.9376   6.738871  -1.231158  -0.001200    0.00000   -2.97440431E-08   -2.13413807E-05
 1742.1144   6.906104  -1.045632  -0.001126    0.00000   -1.69228546E-08   -2.96911882E-05
 1974.4042   7.223642  -0.786254  -0.000618    0.00000   -3.70281560E-09   -3.43697853E-05
 2223.1768   7.720508  -0.468738   0.000230    0.00000   -1.65833918E-09   -3.98781878E-05
 2489.0293   8.369651  -0.180194   0.000408    0.00000   -4.36609250E-09   -2.52854888E-05
 2772.7195   8.909028  -0.087017  -0.001184    0.00000   +7.12020521E-09   -1.83916849E-05
 3074.4175   8.785862  -0.266162  -0.002247    0.00000   +2.73753851E-08   -1.17528294E-05
 3393.7827   8.492105  -0.482727  -0.001507    0.00000   +1.85103061E-08   -1.46943607E-05
 3730.8118   8.724645  -0.389025   0.001050    0.00000   +6.48065094E-09   -2.63046831E-05
 4086.2781   9.264102  -0.255698   0.001464    0.00000   -5.77239270E-09   -5.26798735E-07
 4460.6670   9.977780  -0.334758   0.000951    0.00000   -1.25045862E-08   +1.08379335E-05
 4854.0542  10.562573  -0.544583   0.005486    0.00000   -1.15114014E-08   +1.40158735E-05
 5267.2783  10.995737  -0.817869   0.011728    0.00000   +6.23867518E-10   +1.25532325E-05
 5699.9722  11.371603  -0.889335   0.012853    0.00000   +5.01915002E-09   -5.05609673E-06
 6153.1279  11.744886  -0.955889   0.008304    0.00000   +8.38566841E-09   +1.57501153E-05
 6627.1938  12.240477  -0.994631  -0.000022    0.00000   +2.21986567E-08   -3.89340536E-05
 7122.3960  13.147378  -0.983037  -0.007803    0.00000   +1.89224623E-08   -2.12971278E-05
 7638.4443  14.547101  -1.204152  -0.010970    0.00000   +9.74335465E-09   -1.90514017E-05
 8175.7295  15.792368  -1.607480  -0.011783    0.00000   +1.12865400E-09   +2.80443049E-05
 8734.0596  16.699387  -2.240260  -0.013218    0.00000   +4.58656223E-09   +2.22398439E-05
 9314.7578  17.590462  -2.878569  -0.014036    0.00000   +6.75706395E-09   +2.93131092E-05
 9917.6865  17.880548  -3.675206  -0.015280    0.00000   +3.80302928E-09   +9.78370792E-05
10543.2861  17.598690  -4.792385  -0.009010    0.00000   +7.30249472E-10   +1.44084959E-04
11195.8848  17.465733  -5.821090   0.003681    0.00000   -8.65731240E-10   +4.95761032E-05
11883.6338  17.522675  -5.851766   0.010476    0.00000   -3.18682686E-10   -1.25630414E-05
12605.0029  17.068064  -4.853339   0.010946    0.00000   -2.99347022E-11   -7.73589819E-05
13351.3125  16.346933  -3.649958   0.005853    0.00000   +1.05994633E-11   -8.44008471E-05
14118.6250  14.784839  -1.959625   0.006511    0.00000   +2.84359725E-13   -8.38427862E-05
14906.9473  12.435631  -0.274552   0.017651    0.00000   -3.96009788E-12   -3.42647951E-05
15723.1416  10.578042  -0.310612   0.013950    0.00000   +1.53711776E-12   +7.13169465E-05
16569.5840   9.139233  -1.712949   0.004931    0.00000   +1.71805579E-13   +4.51235429E-05
17443.9453   7.275814  -2.954062  -0.000835    0.00000   -9.62859788E-16   +3.75946114E-05
18345.5039   4.549980  -3.510967  -0.004679    0.00000   -2.05543014E-13   +3.95550676E-05
19274.2207   1.391154  -3.790487  -0.007396    0.00000   +1.08222237E-13   +2.99636228E-05
